dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.7,1.0,5,0.01,0.10680656892037307,0.13944075725248553,0.09103533469513003,0.17881617787290086,0.09293563579277866,0.09203296703296704,0.358974358974359,0.5591313448456305,0.7708006279434851
Gowalla,0.5,0.7,1.0,5,0.02,0.10407194466911152,0.13822563468325078,0.08872540121240116,0.17912896256367655,0.09079016221873365,0.0916143380429095,0.34746206174777605,0.5520669806384092,0.7663526949241235
Gowalla,0.5,0.7,1.0,10,0.005,0.11059561630519887,0.1442027881283786,0.09180022291075472,0.1833690357895248,0.09536891679748823,0.09445316588173731,0.3655154369440084,0.5612244897959183,0.7697540554683412
Gowalla,0.5,0.7,1.0,10,0.01,0.10615284854573431,0.14049808453349508,0.08974598145513028,0.1810054821189023,0.09160125588697018,0.09203296703296704,0.3652537938252224,0.554683411826269,0.7700156985871272
Gowalla,0.5,0.7,1.0,10,0.02,0.11128986110894007,0.14383523028627268,0.09302648495473463,0.18279485230870723,0.09539508110936681,0.09395604395604396,0.36394557823129253,0.5682888540031397,0.7749869178440607
Gowalla,0.5,0.7,2.0,1,0.005,0.10763183335914119,0.14082403696104356,0.09009281348948275,0.18052715158237173,0.09283097854526427,0.09229461015175301,0.3521716378859236,0.5578231292517006,0.7637362637362637
Gowalla,0.5,0.7,2.0,1,0.01,0.10791464060644766,0.14116216485563524,0.0904002678746136,0.18125016919816891,0.09340659340659341,0.09293563579277866,0.3652537938252224,0.5591313448456305,0.7773417059131345
Gowalla,0.5,0.7,2.0,1,0.02,0.10198215092679458,0.13656816517952972,0.08737476974404733,0.17787878901380672,0.08971742543171114,0.09141810570382,0.34301412872841447,0.5447409733124019,0.771847200418629
Gowalla,0.5,0.7,2.0,3,0.005,0.1079485948163571,0.14275056436260125,0.09155756318851234,0.18407098746435682,0.09285714285714286,0.09381214024071168,0.35060177917320773,0.5510204081632653,0.7781266352694924
Gowalla,0.5,0.7,2.0,3,0.01,0.10468500688419438,0.13898367603229564,0.08859661840504607,0.17979271441298197,0.09113029827315541,0.09216378859236003,0.34301412872841447,0.5491889063317634,0.7632129774986918
Gowalla,0.5,0.7,2.0,3,0.02,0.10572011910221944,0.13880443346800772,0.08930862019854263,0.17834570910082628,0.09154892726321298,0.09183673469387756,0.35060177917320773,0.5460491889063318,0.7621664050235479
Gowalla,0.5,0.7,2.0,5,0.005,0.10721170460010591,0.14105812372609003,0.08978979230035343,0.18048162726543615,0.09228152799581373,0.09267399267399269,0.3579277864992151,0.5486656200941915,0.7742019884877027
Gowalla,0.5,0.7,2.0,5,0.01,0.1059452886229326,0.13983337876386315,0.08933990301512547,0.18050971453659218,0.09280481423338567,0.09352433281004711,0.3579277864992151,0.5510204081632653,0.7694924123495552
Gowalla,0.5,0.7,2.0,5,0.02,0.11082819005836242,0.14464240833240544,0.0944345561200865,0.18539755767800598,0.09688644688644689,0.09553898482469912,0.36787022501308214,0.5727367870225013,0.7802197802197802
Gowalla,0.5,0.7,2.0,10,0.005,0.1098369113761069,0.14294730734751773,0.09354504112856525,0.18266615894577642,0.09455782312925169,0.093563579277865,0.36106750392464676,0.5583464154892727,0.7749869178440607
Gowalla,0.5,0.7,2.0,10,0.01,0.10481057669686056,0.13895420340928247,0.08871855894302431,0.17866893279807283,0.09105180533751962,0.09260858189429619,0.34746206174777605,0.5421245421245421,0.7637362637362637
Gowalla,0.5,0.7,2.0,10,0.02,0.10450552919959495,0.13972646383700216,0.08804950185440281,0.18147339901883813,0.09102564102564104,0.09279173207744636,0.347723704866562,0.5499738356881214,0.7705389848246991
Gowalla,0.5,1.0,0.2,1,0.005,0.10615769410903145,0.13980512469986875,0.09097666841934443,0.1812007315154662,0.09228152799581373,0.09216378859236003,0.35034013605442177,0.5604395604395604,0.7789115646258503
Gowalla,0.5,1.0,0.2,1,0.01,0.10579331187867298,0.1406671886476837,0.09054578090010165,0.18371937160980145,0.09212454212454213,0.09313186813186815,0.3555729984301413,0.5572998430141287,0.7760334903192047
Gowalla,0.5,1.0,0.2,1,0.02,0.10875082815876963,0.14149048792068664,0.09166010211563985,0.18127355495141595,0.09424385138670854,0.09311878597592883,0.3613291470434328,0.5552066980638409,0.772632129774987
Gowalla,0.5,1.0,0.2,3,0.005,0.10612315035209618,0.13913716638222182,0.09037584647490209,0.17843784058332193,0.09217687074829932,0.09162742019884877,0.35269492412349557,0.5614861329147044,0.7721088435374149
Gowalla,0.5,1.0,0.2,3,0.01,0.10836643853927573,0.1406644951755527,0.09313197531158786,0.18083207941526755,0.09495028780743067,0.09314495028780743,0.35269492412349557,0.5685504971219257,0.7755102040816326
Gowalla,0.5,1.0,0.2,3,0.02,0.109966535090598,0.14271220023885847,0.09287679044082417,0.18226792043220932,0.09523809523809523,0.09345892203035061,0.35583464154892724,0.5638409209837781,0.7755102040816326
Gowalla,0.5,1.0,0.2,5,0.005,0.10758547914224785,0.14191889153393353,0.09224089334397449,0.1839011279290012,0.09319727891156464,0.09341967556253272,0.3516483516483517,0.5612244897959183,0.7791732077446363
Gowalla,0.5,1.0,0.2,5,0.01,0.10620942695993585,0.14052917441717722,0.08947923458124729,0.18140979940498905,0.09120879120879122,0.09200680272108844,0.3553113553113553,0.5533751962323391,0.7749869178440607
Gowalla,0.5,1.0,0.2,5,0.02,0.1059232938333206,0.14072107820395874,0.0877829679832947,0.18032872925762336,0.09079016221873365,0.09229461015175301,0.35138670852956566,0.5507587650444793,0.7700156985871272
Gowalla,0.5,1.0,0.2,10,0.005,0.1074818136168115,0.1428461266283512,0.08942579431177822,0.1832614402399919,0.09332810047095762,0.09463631606488751,0.3540031397174254,0.5536368393511251,0.7710622710622711
Gowalla,0.5,1.0,0.2,10,0.01,0.10568118328140517,0.1394066160509626,0.0884903270622624,0.17817351962781053,0.09144427001569859,0.09190214547357405,0.35269492412349557,0.5499738356881214,0.7689691261119832
Gowalla,0.5,1.0,0.2,10,0.02,0.11019846390217652,0.14219937839119492,0.09272008753521477,0.18052247863414927,0.09392987964416535,0.09212454212454213,0.36054421768707484,0.5604395604395604,0.7710622710622711
Gowalla,0.5,1.0,0.5,1,0.005,0.10677842562855401,0.1396918415951103,0.09129201519382552,0.179257336433114,0.09183673469387756,0.0914573521716379,0.3597592883307169,0.5614861329147044,0.7658294086865516
Gowalla,0.5,1.0,0.5,1,0.01,0.10563787184973826,0.1384263266192733,0.0908098611579732,0.17788619203972134,0.09264782836211406,0.09174515960230245,0.3532182103610675,0.554683411826269,0.7660910518053375
Gowalla,0.5,1.0,0.5,1,0.02,0.11108614935698383,0.14543953453111913,0.09508463680913594,0.1886754214246815,0.09599686028257456,0.09481946624803768,0.36577708006279436,0.565149136577708,0.783359497645212
Gowalla,0.5,1.0,0.5,3,0.005,0.10652610229281075,0.14091147446575056,0.09001301613589931,0.18116146841846392,0.09196755625327054,0.09284406070120356,0.358712715855573,0.554945054945055,0.7744636316064888
Gowalla,0.5,1.0,0.5,3,0.01,0.10957121149638537,0.14366007843699408,0.09078418624694952,0.18445630885148337,0.09437467294610151,0.09424385138670853,0.358451072736787,0.5586080586080586,0.7776033490319204
Gowalla,0.5,1.0,0.5,3,0.02,0.10690558851968479,0.14187828386966916,0.09023295306383808,0.18292917548734536,0.0924646781789639,0.09369440083725798,0.35766614338042907,0.5533751962323391,0.7794348508634223
Gowalla,0.5,1.0,0.5,5,0.005,0.11214685578170186,0.14494433698565545,0.09459926653913746,0.18471337624791756,0.09594453165881738,0.09399529042386186,0.3676085818942962,0.5672422815279958,0.7752485609628467
Gowalla,0.5,1.0,0.5,5,0.01,0.1093090916596782,0.14351204029051348,0.09280551342753622,0.1843514944589253,0.09372056514913657,0.09392987964416535,0.35766614338042907,0.5675039246467818,0.7828362114076399
Gowalla,0.5,1.0,0.5,5,0.02,0.1098537216118673,0.14465355267765012,0.09088374694120915,0.18476460970557587,0.09552590266875982,0.09564364207221351,0.3670852956567242,0.5518053375196232,0.7744636316064888
Gowalla,0.5,1.0,0.5,10,0.005,0.10514890723160826,0.13872779076880712,0.08797132059330842,0.17800782255068176,0.09175824175824177,0.0923861852433281,0.3540031397174254,0.5450026164311879,0.7639979068550498
Gowalla,0.5,1.0,0.5,10,0.01,0.10562910264147413,0.13900122440963536,0.0905780034933115,0.17901292107538047,0.09207221350078494,0.09216378859236002,0.3500784929356358,0.5497121925693355,0.7697540554683412
Gowalla,0.5,1.0,0.5,10,0.02,0.10822908642286473,0.14079576588953113,0.09125868024491941,0.17940907191346292,0.09304029304029304,0.09228152799581373,0.3534798534798535,0.5536368393511251,0.7742019884877027
Gowalla,0.5,1.0,1.0,1,0.005,0.10748704470817831,0.14144795142745697,0.0899404527851517,0.18160722415941294,0.09280481423338566,0.09284406070120356,0.3516483516483517,0.5554683411826269,0.7679225536368394
Gowalla,0.5,1.0,1.0,1,0.01,0.10404222048672053,0.13796873040408492,0.08794812747482185,0.17822072871479638,0.09010989010989011,0.09127420198848771,0.35034013605442177,0.5470957613814756,0.7705389848246991
Gowalla,0.5,1.0,1.0,1,0.02,0.10785007226226105,0.14161918709210183,0.08977279607989606,0.18085628297010414,0.09319727891156464,0.09404761904761906,0.3579277864992151,0.5552066980638409,0.7684458398744113
Gowalla,0.5,1.0,1.0,3,0.005,0.11120700611257336,0.1436102368724586,0.09640572676517686,0.18488632553357112,0.0956567242281528,0.0933150183150183,0.358712715855573,0.5701203558346416,0.7841444270015698
Gowalla,0.5,1.0,1.0,3,0.01,0.10693803313099089,0.14236523763868647,0.09238713296044548,0.18638034999737085,0.09220303506017791,0.09339351125065412,0.3511250654107797,0.5583464154892727,0.7851909994767138
Gowalla,0.5,1.0,1.0,3,0.02,0.10382327668230787,0.13732110864628772,0.086065142145465,0.17667620066029868,0.09039769754055468,0.09154892726321297,0.3435374149659864,0.5358451072736787,0.7619047619047619
Gowalla,0.5,1.0,1.0,5,0.005,0.1095941983211869,0.1446162140617556,0.09348162244107558,0.18718459685035058,0.09374672946101517,0.09411302982731555,0.358974358974359,0.5669806384092099,0.7851909994767138
Gowalla,0.5,1.0,1.0,5,0.01,0.10745132381907689,0.14062266501819803,0.09054041592599912,0.18066489322535648,0.09285714285714285,0.09199372056514914,0.3579277864992151,0.554683411826269,0.7760334903192047
Gowalla,0.5,1.0,1.0,5,0.02,0.1043018007039203,0.13693715446978755,0.08872617617422195,0.17536433021846642,0.09013605442176871,0.0902276295133438,0.34327577184720043,0.5515436944008373,0.761119832548404
Gowalla,0.5,1.0,1.0,10,0.005,0.10903940515604102,0.14364632981043368,0.09410145608905524,0.18619140688519686,0.0935112506541078,0.09332810047095763,0.3566195709052852,0.5638409209837781,0.7794348508634223
Gowalla,0.5,1.0,1.0,10,0.01,0.1099881767437752,0.14260303781873787,0.09429860795673045,0.183072118539153,0.09526425954997385,0.0934981684981685,0.3608058608058608,0.5703819989534276,0.7713239141810571
Gowalla,0.5,1.0,1.0,10,0.02,0.11213546650410694,0.14562309228147763,0.09546153797203162,0.18669940924162384,0.09583987441130298,0.094570905285191,0.37755102040816324,0.576138147566719,0.7844060701203558
Gowalla,0.5,1.0,2.0,1,0.005,0.10596237563150733,0.13960435734891433,0.08891870464963346,0.17772520734969105,0.09052851909994768,0.09150968079539508,0.3534798534798535,0.5463108320251178,0.7666143380429095
Gowalla,0.5,1.0,2.0,1,0.01,0.10818845203802246,0.14268181516477016,0.09015767402667194,0.18359952763461493,0.09314495028780743,0.093563579277865,0.3568812140240712,0.5588697017268446,0.7721088435374149
Gowalla,0.5,1.0,2.0,1,0.02,0.10442939452864151,0.13912388563307804,0.08815574431264966,0.18219538632805324,0.09217687074829932,0.09285714285714286,0.3566195709052852,0.554160125588697,0.7810047095761381
Gowalla,0.5,1.0,2.0,3,0.005,0.10348334046703206,0.13738812050852903,0.08765873086309656,0.17793376332291436,0.09026687598116169,0.09150968079539508,0.3498168498168498,0.5518053375196232,0.7702773417059131
Gowalla,0.5,1.0,2.0,3,0.01,0.10376790200421834,0.1385445151421904,0.08739477418296569,0.17987104807144888,0.08971742543171116,0.09098639455782315,0.34327577184720043,0.5439560439560439,0.7762951334379906
Gowalla,0.5,1.0,2.0,3,0.02,0.10729796484240084,0.1397177934004085,0.09016212654346864,0.17941503074250256,0.09275248560962847,0.09136577708006281,0.35766614338042907,0.5622710622710623,0.7789115646258503
Gowalla,0.5,1.0,2.0,5,0.005,0.10637713061772068,0.1420040192911413,0.09126327707973561,0.18451689099243856,0.09262166405023547,0.09436159079016222,0.347723704866562,0.5478806907378336,0.7786499215070644
Gowalla,0.5,1.0,2.0,5,0.01,0.10586034210372104,0.13820919599116893,0.08854895234842586,0.17572112317990768,0.09154892726321298,0.0913134484563056,0.3466771323914181,0.5463108320251178,0.76007326007326
Gowalla,0.5,1.0,2.0,5,0.02,0.10556466689880663,0.14027740276843348,0.08890936231063962,0.18219146073022885,0.09215070643642073,0.09322344322344324,0.34903192046049186,0.554160125588697,0.7836211407639979
Gowalla,0.5,1.0,2.0,10,0.005,0.10324245613702365,0.13821418470043603,0.08654715017283393,0.17834081558800613,0.08948194662480377,0.09205913134484564,0.3443223443223443,0.5463108320251178,0.7663526949241235
Gowalla,0.5,1.0,2.0,10,0.01,0.10794781037578816,0.14188963953896166,0.09153028545218359,0.1827345639675908,0.09233385661957091,0.09243851386708529,0.3670852956567242,0.5614861329147044,0.7755102040816326
Gowalla,0.5,1.0,2.0,10,0.02,0.11076774073818942,0.1462208645336837,0.09306077449598811,0.1886592719333938,0.09495028780743066,0.09553898482469911,0.36394557823129253,0.5690737833594977,0.792778649921507
Gowalla,1.0,0.3,0.2,1,0.005,0.10612341193916301,0.14021066399954735,0.0885684482542543,0.18008782586298697,0.09144427001569859,0.0924123495552067,0.3566195709052852,0.5460491889063318,0.7681841967556253
Gowalla,1.0,0.3,0.2,1,0.01,0.10695012957816469,0.1403518686636256,0.08971662010853121,0.17873247255167649,0.09212454212454213,0.09271323914181058,0.35374149659863946,0.554160125588697,0.7708006279434851
Gowalla,1.0,0.3,0.2,1,0.02,0.10767221033053156,0.14201023811307822,0.090761631557416,0.18309281490722978,0.09387755102040816,0.09419152276295134,0.3613291470434328,0.5554683411826269,0.7736787022501308
Gowalla,1.0,0.3,0.2,3,0.005,0.10651731264296463,0.14202263429338247,0.09130468106724086,0.18402350537752754,0.09215070643642073,0.0936813186813187,0.35243328100470955,0.5562532705389849,0.7765567765567766
Gowalla,1.0,0.3,0.2,3,0.01,0.10628489028160995,0.1396411166432527,0.09019117158878111,0.18056587146965533,0.09338042909471482,0.09273940345368918,0.358451072736787,0.5468341182626897,0.7629513343799058
Gowalla,1.0,0.3,0.2,3,0.02,0.10718805027013437,0.1397721191061284,0.09093403519107912,0.18065381569227612,0.09272632129774988,0.09192830978545265,0.35243328100470955,0.554160125588697,0.7757718472004186
Gowalla,1.0,0.3,0.2,5,0.005,0.10782868114679231,0.1416060683683021,0.08864462779281637,0.18037160773069977,0.09201988487702775,0.09307953950811095,0.3568812140240712,0.5494505494505495,0.7666143380429095
Gowalla,1.0,0.3,0.2,5,0.01,0.10686262982170439,0.13978444592234351,0.09043072626646706,0.1803036542445784,0.09283097854526426,0.09218995290423862,0.3500784929356358,0.5578231292517006,0.7681841967556253
Gowalla,1.0,0.3,0.2,5,0.02,0.10431607699219995,0.13987231174199566,0.08735932419777595,0.1816865694326152,0.09055468341182628,0.09273940345368918,0.3419675562532705,0.5457875457875457,0.771585557299843
Gowalla,1.0,0.3,0.2,10,0.005,0.10551901849444757,0.14032909139335564,0.0876533277651523,0.18065314899075574,0.09128728414442701,0.09232077446363161,0.3608058608058608,0.5450026164311879,0.7731554160125589
Gowalla,1.0,0.3,0.2,10,0.01,0.10682416832099577,0.14131904561801287,0.09036962792019694,0.1819057709471252,0.09183673469387756,0.09284406070120356,0.3553113553113553,0.5580847723704867,0.7747252747252747
Gowalla,1.0,0.3,0.2,10,0.02,0.10660681094829995,0.13962157657677224,0.09050362174251743,0.1795023311155218,0.09311878597592885,0.09280481423338567,0.3516483516483517,0.5523286237571952,0.7676609105180534
Gowalla,1.0,0.3,0.5,1,0.005,0.108051139033969,0.14154644637706018,0.09212457131742606,0.18208436028179217,0.09306645735217163,0.09229461015175301,0.35426478283621143,0.5638409209837781,0.7752485609628467
Gowalla,1.0,0.3,0.5,1,0.01,0.11133104976842313,0.14466648480465277,0.09578929684642232,0.18621434009187893,0.0966509680795395,0.094570905285191,0.3597592883307169,0.5748299319727891,0.7810047095761381
Gowalla,1.0,0.3,0.5,1,0.02,0.1069176204107412,0.14268426270902598,0.09250293916376992,0.1856863567041374,0.09298796441653585,0.0946493982208268,0.35190999476713763,0.5572998430141287,0.7854526425954997
Gowalla,1.0,0.3,0.5,3,0.005,0.1059363235448055,0.14042271358326602,0.09012158699398978,0.18211110384119056,0.0913396127681842,0.0924908424908425,0.3652537938252224,0.5559916274201988,0.7768184196755625
Gowalla,1.0,0.3,0.5,3,0.01,0.10565154396266717,0.13953627115956502,0.08897478907437469,0.18015375076507167,0.0913396127681842,0.09178440607012035,0.35766614338042907,0.5465724751439037,0.7684458398744113
Gowalla,1.0,0.3,0.5,3,0.02,0.10400207967523259,0.13714945144639468,0.08992708037828455,0.17831671701480473,0.09099947671376243,0.09105180533751962,0.35478806907378335,0.5510204081632653,0.7721088435374149
Gowalla,1.0,0.3,0.5,5,0.005,0.10450919536475986,0.13913814861311094,0.08951334815444247,0.1799849229033202,0.09144427001569859,0.09302721088435374,0.347723704866562,0.5591313448456305,0.7749869178440607
Gowalla,1.0,0.3,0.5,5,0.01,0.10593708548561152,0.1374684896160455,0.08947800336873128,0.1755512643985285,0.0923861852433281,0.09012297226582942,0.3631606488749346,0.5604395604395604,0.7660910518053375
Gowalla,1.0,0.3,0.5,5,0.02,0.10941299891402588,0.14327424230104507,0.09360402741616462,0.18538045941378525,0.09508110936682367,0.09402145473574046,0.3602825745682888,0.5633176347462062,0.7791732077446363
Gowalla,1.0,0.3,0.5,10,0.005,0.10651156520967946,0.13909176175959928,0.08994369165643928,0.17790161317619665,0.09196755625327054,0.09162742019884879,0.35426478283621143,0.5557299843014128,0.7639979068550498
Gowalla,1.0,0.3,0.5,10,0.01,0.10681428663959096,0.13928120221667062,0.09127094878722718,0.17931475535303087,0.09270015698587128,0.0914311878597593,0.3435374149659864,0.5570381998953428,0.7755102040816326
Gowalla,1.0,0.3,0.5,10,0.02,0.10446278766001008,0.1392968534452988,0.08853014200732498,0.17977112307871895,0.09005756148613292,0.09182365253793827,0.3521716378859236,0.5499738356881214,0.7744636316064888
Gowalla,1.0,0.3,1.0,1,0.005,0.10609068750338517,0.13970149777442836,0.08940836648588128,0.18043117494271557,0.09272632129774988,0.09301412872841444,0.35374149659863946,0.5468341182626897,0.7700156985871272
Gowalla,1.0,0.3,1.0,1,0.01,0.10286532208169694,0.1371286301999204,0.08619119780289891,0.1782014265666389,0.08961276818419675,0.0913919413919414,0.3453689167974882,0.5400313971742543,0.771847200418629
Gowalla,1.0,0.3,1.0,1,0.02,0.10446100868174181,0.13793300711459194,0.08710572003274394,0.17849232470294954,0.09081632653061225,0.09161433804290947,0.34301412872841447,0.5460491889063318,0.771847200418629
Gowalla,1.0,0.3,1.0,3,0.005,0.1095089103817998,0.14272937106680922,0.09193324175874841,0.18205344912769716,0.09317111459968604,0.092556253270539,0.35583464154892724,0.5591313448456305,0.7723704866562009
Gowalla,1.0,0.3,1.0,3,0.01,0.10744831795924657,0.14192943333449126,0.09044966409299153,0.1817175518521717,0.09311878597592883,0.09411302982731555,0.35374149659863946,0.5484039769754055,0.7671376242804814
Gowalla,1.0,0.3,1.0,3,0.02,0.1066516731437233,0.1389185540170005,0.09057866088813925,0.17809792808060898,0.09230769230769231,0.09148351648351649,0.358451072736787,0.5580847723704867,0.7668759811616954
Gowalla,1.0,0.3,1.0,5,0.005,0.10802801752928608,0.14238494648488553,0.0928784552399411,0.18425122668600594,0.09411302982731555,0.09392987964416537,0.35609628466771326,0.5607012035583464,0.7702773417059131
Gowalla,1.0,0.3,1.0,5,0.01,0.1096437375451798,0.14166338554462785,0.09181780592535546,0.18087629609096176,0.0956828885400314,0.09328885400313973,0.36159079016221873,0.5627943485086342,0.7679225536368394
Gowalla,1.0,0.3,1.0,5,0.02,0.10321864832392967,0.13901570445960415,0.08697487635699401,0.1810813642497917,0.08935112506541078,0.09198063840920985,0.34746206174777605,0.5400313971742543,0.7676609105180534
Gowalla,1.0,0.3,1.0,10,0.005,0.10692863386551384,0.1422052813875815,0.09108068535797663,0.18495287878828134,0.09280481423338567,0.09411302982731555,0.34720041862899004,0.5567765567765568,0.7762951334379906
Gowalla,1.0,0.3,1.0,10,0.01,0.105686559816005,0.14048617598531773,0.08986353885510015,0.1818430045246741,0.091156462585034,0.09266091051805339,0.3464154892726321,0.5554683411826269,0.7697540554683412
Gowalla,1.0,0.3,1.0,10,0.02,0.10662448197129244,0.14025952855155963,0.09066638377835037,0.1810256477413215,0.09217687074829932,0.09205913134484564,0.3534798534798535,0.553898482469911,0.7642595499738357
Gowalla,1.0,0.3,2.0,1,0.005,0.106700382368954,0.14125574141500746,0.08984653076168914,0.18242896564116054,0.09283097854526426,0.09321036106750392,0.3553113553113553,0.5536368393511251,0.7697540554683412
Gowalla,1.0,0.3,2.0,1,0.01,0.10290414555369154,0.13768708499043877,0.08772643324934225,0.17917489638846532,0.09026687598116169,0.0923338566195709,0.3466771323914181,0.5452642595499738,0.7666143380429095
Gowalla,1.0,0.3,2.0,1,0.02,0.11049547012872289,0.14324058156092767,0.09434834981570338,0.1831954947388142,0.09395604395604396,0.09242543171114599,0.358974358974359,0.565410779696494,0.7791732077446363
Gowalla,1.0,0.3,2.0,3,0.005,0.10790856021866747,0.1420155912052868,0.09121476228703347,0.18289983559454714,0.09309262166405023,0.09293563579277866,0.35583464154892724,0.5593929879644165,0.7773417059131345
Gowalla,1.0,0.3,2.0,3,0.01,0.10810176191402908,0.14212206315696982,0.09161348406488849,0.18157987481532448,0.09254317111459968,0.09330193615907902,0.3597592883307169,0.5554683411826269,0.7721088435374149
Gowalla,1.0,0.3,2.0,3,0.02,0.10907469398637382,0.1441796110480706,0.09088636250626558,0.18503270498922234,0.09343275771847201,0.09428309785452643,0.3555729984301413,0.5476190476190477,0.7773417059131345
Gowalla,1.0,0.3,2.0,5,0.005,0.10568791681560673,0.1391907920017114,0.09098985674953214,0.1814676913539219,0.09207221350078494,0.0915881737310309,0.35243328100470955,0.5570381998953428,0.7700156985871272
Gowalla,1.0,0.3,2.0,5,0.01,0.10491809570387715,0.13897428019201982,0.08792132196650018,0.1788118205877675,0.09118262689691262,0.09196755625327054,0.34955520669806384,0.5494505494505495,0.7708006279434851
Gowalla,1.0,0.3,2.0,5,0.02,0.10524618442175686,0.13983541606812702,0.08893612907651487,0.18008079650158448,0.09175824175824177,0.09263474620617478,0.348246991104134,0.553898482469911,0.7736787022501308
Gowalla,1.0,0.3,2.0,10,0.005,0.10798550207479375,0.1421200735198866,0.09026820116455096,0.18309573459354353,0.09385138670852958,0.0935374149659864,0.35714285714285715,0.5525902668759811,0.7757718472004186
Gowalla,1.0,0.3,2.0,10,0.01,0.10806826643805463,0.14037619893396136,0.09145180364964961,0.18057502642494352,0.09340659340659342,0.09150968079539509,0.3550497121925693,0.5591313448456305,0.7710622710622711
Gowalla,1.0,0.3,2.0,10,0.02,0.10497718512599659,0.13758248770409795,0.08790418531572222,0.1756289226950634,0.09000523286237572,0.0902145473574045,0.35374149659863946,0.5557299843014128,0.7653061224489796
Gowalla,1.0,0.5,0.2,1,0.005,0.10809116889146068,0.14200602933257636,0.09199831941423459,0.18351482271533376,0.09369440083725798,0.09301412872841444,0.3597592883307169,0.5617477760334904,0.7721088435374149
Gowalla,1.0,0.5,0.2,1,0.01,0.10726080023468487,0.14054327198267616,0.09211840845009243,0.18059952164466786,0.0923600209314495,0.09205913134484564,0.35766614338042907,0.5580847723704867,0.7705389848246991
Gowalla,1.0,0.5,0.2,1,0.02,0.10632832049489675,0.14022817762646608,0.0904333105695221,0.17997584940008618,0.09178440607012037,0.09220303506017792,0.35374149659863946,0.554160125588697,0.7700156985871272
Gowalla,1.0,0.5,0.2,3,0.005,0.1094733788953758,0.14274341213373487,0.09285922993156481,0.18409182696174994,0.09508110936682368,0.09381214024071169,0.3642072213500785,0.5625327053898482,0.7812663526949242
Gowalla,1.0,0.5,0.2,3,0.01,0.10396500438200576,0.13764729954213986,0.08948213933743332,0.17942515514264434,0.09003139717425432,0.09058084772370488,0.3458922030350602,0.5570381998953428,0.7781266352694924
Gowalla,1.0,0.5,0.2,3,0.02,0.11061792734367419,0.14503248368067567,0.09279394620391758,0.18515239730691296,0.0946886446886447,0.09498953427524856,0.36394557823129253,0.5622710622710623,0.7796964939822083
Gowalla,1.0,0.5,0.2,5,0.005,0.10652403433203533,0.14267493221678412,0.09101612944628784,0.18618610068581284,0.09270015698587127,0.09421768707482994,0.358451072736787,0.5607012035583464,0.7846677132391419
Gowalla,1.0,0.5,0.2,5,0.01,0.10747608013341063,0.141628230881355,0.09108592041396951,0.1834285166470664,0.09413919413919415,0.0936420722135008,0.3665620094191523,0.5609628466771324,0.7810047095761381
Gowalla,1.0,0.5,0.2,5,0.02,0.10743144719609267,0.141155162016502,0.09053586722350772,0.18132793496902336,0.09293563579277865,0.09264782836211408,0.358974358974359,0.5565149136577708,0.771585557299843
Gowalla,1.0,0.5,0.2,10,0.005,0.10641958292610107,0.13972328381824878,0.09207344892427975,0.18155103931692332,0.0927001569858713,0.0924123495552067,0.3453689167974882,0.5625327053898482,0.7752485609628467
Gowalla,1.0,0.5,0.2,10,0.01,0.10883477035540447,0.14115855378512318,0.09243518963609873,0.180963966956369,0.09400837257980114,0.0923861852433281,0.3686551543694401,0.5633176347462062,0.7681841967556253
Gowalla,1.0,0.5,0.2,10,0.02,0.10696834305940389,0.14180870564366932,0.09117596771780521,0.18323953688628214,0.09181057038199897,0.09293563579277866,0.347723704866562,0.5544217687074829,0.7755102040816326
Gowalla,1.0,0.5,0.5,1,0.005,0.10725517716331913,0.14017110864191235,0.09014844078210242,0.1794140696854505,0.09256933542647829,0.09196755625327054,0.35714285714285715,0.5536368393511251,0.7663526949241235
Gowalla,1.0,0.5,0.5,1,0.01,0.10940828707731083,0.14222743731248375,0.09143107168386065,0.18075514046975652,0.09413919413919414,0.09280481423338567,0.3613291470434328,0.5667189952904239,0.7757718472004186
Gowalla,1.0,0.5,0.5,1,0.02,0.11126042252603352,0.14473335425881648,0.09330755506349837,0.18320784003366355,0.09549973835688122,0.09483254840397697,0.3710099424385139,0.565149136577708,0.7700156985871272
Gowalla,1.0,0.5,0.5,3,0.005,0.10380024126635838,0.1377390001511725,0.08996658886028873,0.1793169436853105,0.09084249084249084,0.09161433804290947,0.33359497645211933,0.5536368393511251,0.771847200418629
Gowalla,1.0,0.5,0.5,3,0.01,0.1085801846865384,0.14089543346700006,0.08995692325956722,0.1795996395813426,0.09416535845107273,0.0924646781789639,0.36682365253793825,0.5552066980638409,0.7671376242804814
Gowalla,1.0,0.5,0.5,3,0.02,0.10629868204819105,0.14073264095726012,0.09015193728400983,0.1814494013022567,0.09110413396127683,0.09205913134484564,0.3597592883307169,0.5583464154892727,0.7689691261119832
Gowalla,1.0,0.5,0.5,5,0.005,0.10952738505273929,0.1428665073861328,0.09076650605503771,0.1802558173598439,0.09275248560962848,0.09263474620617479,0.3649921507064364,0.5559916274201988,0.7742019884877027
